"geo","country","year","life_expectancy","GDP"
"bra","Brazil",1930,30.6,1550
"bra","Brazil",1931,31.02,1480
"bra","Brazil",1932,31.45,1500
"bra","Brazil",1933,31.87,1590
"bra","Brazil",1934,32.3,1680
"bra","Brazil",1935,32.72,1700
"bra","Brazil",1936,33.14,1820
"bra","Brazil",1937,33.57,1840
"bra","Brazil",1938,33.99,1880
"bra","Brazil",1939,34.41,1860
"bra","Brazil",1940,34.83,1840
"bra","Brazil",1941,35.91,1930
"bra","Brazil",1942,36.99,1820
"bra","Brazil",1943,38.08,2020
"bra","Brazil",1944,39.15,2050
"bra","Brazil",1945,40.23,2060
"bra","Brazil",1946,41.7,2220
"bra","Brazil",1947,43.17,2250
"bra","Brazil",1948,44.63,2410
"bra","Brazil",1949,46.1,2540
"bra","Brazil",1950,47.57,2570
"bra","Brazil",1951,48.05,2630
"bra","Brazil",1952,48.53,2750
"bra","Brazil",1953,48.98,2800
"bra","Brazil",1954,49.46,2940
"bra","Brazil",1955,49.94,3090
"bra","Brazil",1956,50.42,3100
"bra","Brazil",1957,50.89,3260
"bra","Brazil",1958,51.4,3470
"bra","Brazil",1959,51.92,3680
"bra","Brazil",1960,52.44,3890
"bra","Brazil",1961,52.97,4170
"bra","Brazil",1962,53.53,4300
"bra","Brazil",1963,53.99,4280
"bra","Brazil",1964,54.43,4310
"bra","Brazil",1965,54.83,4360
"bra","Brazil",1966,55.19,4480
"bra","Brazil",1967,55.59,4570
"bra","Brazil",1968,56.07,4910
"bra","Brazil",1969,56.52,5180
"bra","Brazil",1970,56.94,5590
"bra","Brazil",1971,57.45,6080
"bra","Brazil",1972,58.03,6640
"bra","Brazil",1973,58.57,7400
"bra","Brazil",1974,59.16,7820
"bra","Brazil",1975,59.78,8040
"bra","Brazil",1976,60.39,8670
"bra","Brazil",1977,61.07,8900
"bra","Brazil",1978,61.72,9140
"bra","Brazil",1979,62.27,9540
"bra","Brazil",1980,62.74,10200
"bra","Brazil",1981,63.3,9550
"bra","Brazil",1982,63.87,9420
"bra","Brazil",1983,64.06,8940
"bra","Brazil",1984,64.21,9240
"bra","Brazil",1985,64.61,9780
"bra","Brazil",1986,65.06,10300
"bra","Brazil",1987,65.65,10500
"bra","Brazil",1988,66.07,10300
"bra","Brazil",1989,66.72,10500
"bra","Brazil",1990,67.29,9990
"bra","Brazil",1991,67.92,9970
"bra","Brazil",1992,68.34,9810
"bra","Brazil",1993,68.43,10200
"bra","Brazil",1994,68.81,10600
"bra","Brazil",1995,69.17,11000
"bra","Brazil",1996,69.52,11100
"bra","Brazil",1997,70.08,11300
"bra","Brazil",1998,70.4,11200
"bra","Brazil",1999,70.79,11200
"bra","Brazil",2000,71.18,11500
"bra","Brazil",2001,71.49,11500
"bra","Brazil",2002,71.76,11800
"bra","Brazil",2003,72.03,11800
"bra","Brazil",2004,72.31,12300
"bra","Brazil",2005,72.81,12600
"bra","Brazil",2006,73.06,12900
"bra","Brazil",2007,73.31,13600
"bra","Brazil",2008,73.5,14100
"bra","Brazil",2009,73.66,14000
"bra","Brazil",2010,73.85,14900
"bra","Brazil",2011,74.01,15300
"bra","Brazil",2012,74.34,15500
"bra","Brazil",2013,74.55,15800
"bra","Brazil",2014,74.83,15700
"bra","Brazil",2015,75.03,15000
"bra","Brazil",2016,75.05,14400
"bra","Brazil",2017,75.44,14500
"bra","Brazil",2018,75.69,14700
"bra","Brazil",2019,75.85,14700
"bra","Brazil",2020,74.51,14100
"bra","Brazil",2021,73.24,14700
"bra","Brazil",2022,73.92,15100
"bra","Brazil",2023,76.69,15500
"bra","Brazil",2024,76.89,15700
"bra","Brazil",2025,77.09,16000
"bra","Brazil",2026,77.3,16200
"bra","Brazil",2027,77.5,16500
"bra","Brazil",2028,77.7,16900
"bra","Brazil",2029,77.9,17300
"bra","Brazil",2030,78.1,17400
"bra","Brazil",2031,78.3,17800
"bra","Brazil",2032,78.49,18200
"bra","Brazil",2033,78.68,18600
"bra","Brazil",2034,78.88,19000
"bra","Brazil",2035,79.07,19500
"bra","Brazil",2036,79.27,19900
"bra","Brazil",2037,79.46,20300
"bra","Brazil",2038,79.65,20800
"bra","Brazil",2039,79.83,21200
"bra","Brazil",2040,80.02,21700
"bra","Brazil",2041,80.21,22200
"bra","Brazil",2042,80.4,22600
"bra","Brazil",2043,80.59,23100
"bra","Brazil",2044,80.77,23600
"bra","Brazil",2045,80.95,24100
"bra","Brazil",2046,81.14,24600
"bra","Brazil",2047,81.32,25100
"bra","Brazil",2048,81.51,25600
"bra","Brazil",2049,81.69,26100
"bra","Brazil",2050,81.87,26700
"bra","Brazil",2051,82.05,27200
"bra","Brazil",2052,82.23,27700
"bra","Brazil",2053,82.4,28300
"bra","Brazil",2054,82.57,28800
"bra","Brazil",2055,82.75,29400
"bra","Brazil",2056,82.91,29900
"bra","Brazil",2057,83.07,30500
"bra","Brazil",2058,83.24,31000
"bra","Brazil",2059,83.4,31600
"bra","Brazil",2060,83.56,32200
"bra","Brazil",2061,83.72,32800
"bra","Brazil",2062,83.87,33400
"bra","Brazil",2063,84.02,33900
"bra","Brazil",2064,84.17,34500
"bra","Brazil",2065,84.32,35100
"bra","Brazil",2066,84.46,35700
"bra","Brazil",2067,84.6,36300
"bra","Brazil",2068,84.74,36900
"bra","Brazil",2069,84.89,37500
"bra","Brazil",2070,85.02,38100
"bra","Brazil",2071,85.16,38800
"bra","Brazil",2072,85.29,39400
"bra","Brazil",2073,85.43,40000
"bra","Brazil",2074,85.56,40600
"bra","Brazil",2075,85.7,41200
"bra","Brazil",2076,85.83,41800
"bra","Brazil",2077,85.96,42500
"bra","Brazil",2078,86.09,43100
"bra","Brazil",2079,86.21,43700
"bra","Brazil",2080,86.34,44300
"bra","Brazil",2081,86.47,44900
"bra","Brazil",2082,86.61,45500
"bra","Brazil",2083,86.73,46200
"bra","Brazil",2084,86.85,46800
"bra","Brazil",2085,86.98,47400
"bra","Brazil",2086,87.1,48000
"bra","Brazil",2087,87.23,48600
"bra","Brazil",2088,87.36,49200
"bra","Brazil",2089,87.47,49900
"bra","Brazil",2090,87.6,50500
"bra","Brazil",2091,87.72,51100
"bra","Brazil",2092,87.84,51700
"bra","Brazil",2093,87.96,52300
"bra","Brazil",2094,88.09,52900
"bra","Brazil",2095,88.2,53500
"bra","Brazil",2096,88.32,54100
"bra","Brazil",2097,88.44,54700
"bra","Brazil",2098,88.56,55300
"bra","Brazil",2099,88.68,55800
"bra","Brazil",2100,88.8,56400
"chl","Chile",1800,32,976
"chl","Chile",1801,32,976
"chl","Chile",1802,32,976
"chl","Chile",1803,32,976
"chl","Chile",1804,32,976
"chl","Chile",1805,32,976
"chl","Chile",1806,32,976
"chl","Chile",1807,32,976
"chl","Chile",1808,32,976
"chl","Chile",1809,32,976
"chl","Chile",1810,32,976
"chl","Chile",1811,32,933
"chl","Chile",1812,32,918
"chl","Chile",1813,32,925
"chl","Chile",1814,32,931
"chl","Chile",1815,32,934
"chl","Chile",1816,32,903
"chl","Chile",1817,32,894
"chl","Chile",1818,32,941
"chl","Chile",1819,32,901
"chl","Chile",1820,32,943
"chl","Chile",1821,32,921
"chl","Chile",1822,32,950
"chl","Chile",1823,32,912
"chl","Chile",1824,32,900
"chl","Chile",1825,32,976
"chl","Chile",1826,32,1010
"chl","Chile",1827,32,1030
"chl","Chile",1828,32,1040
"chl","Chile",1829,32,1070
"chl","Chile",1830,32,1060
"chl","Chile",1831,32,1060
"chl","Chile",1832,32,1090
"chl","Chile",1833,32,1100
"chl","Chile",1834,32,1130
"chl","Chile",1835,32,1150
"chl","Chile",1836,32,1130
"chl","Chile",1837,32,1180
"chl","Chile",1838,32,1180
"chl","Chile",1839,32,1170
"chl","Chile",1840,32,1240
"chl","Chile",1841,32,1240
"chl","Chile",1842,32,1250
"chl","Chile",1843,32,1270
"chl","Chile",1844,32,1280
"chl","Chile",1845,32,1310
"chl","Chile",1846,32,1340
"chl","Chile",1847,32,1350
"chl","Chile",1848,32,1400
"chl","Chile",1849,32,1490
"chl","Chile",1850,32,1550
"chl","Chile",1851,31.98,1590
"chl","Chile",1852,31.95,1610
"chl","Chile",1853,31.93,1560
"chl","Chile",1854,31.91,1590
"chl","Chile",1855,31.88,1630
"chl","Chile",1856,31.86,1630
"chl","Chile",1857,31.84,1670
"chl","Chile",1858,31.81,1730
"chl","Chile",1859,31.79,1780
"chl","Chile",1860,31.76,1820
"chl","Chile",1861,31.74,1800
"chl","Chile",1862,31.72,1780
"chl","Chile",1863,31.69,1830
"chl","Chile",1864,31.67,1910
"chl","Chile",1865,31.65,1960
"chl","Chile",1866,31.62,2000
"chl","Chile",1867,31.6,1910
"chl","Chile",1868,31.58,1960
"chl","Chile",1869,31.55,2120
"chl","Chile",1870,31.53,2140
"chl","Chile",1871,31.51,2100
"chl","Chile",1872,31.48,2190
"chl","Chile",1873,31.46,2320
"chl","Chile",1874,31.43,2240
"chl","Chile",1875,31.41,2350
"chl","Chile",1876,31.39,2280
"chl","Chile",1877,31.36,2180
"chl","Chile",1878,31.34,2240
"chl","Chile",1879,31.32,2540
"chl","Chile",1880,31.29,2770
"chl","Chile",1881,31.27,2850
"chl","Chile",1882,31.25,3080
"chl","Chile",1883,31.22,3070
"chl","Chile",1884,31.2,3090
"chl","Chile",1885,31.18,2920
"chl","Chile",1886,31.15,3000
"chl","Chile",1887,31.13,3190
"chl","Chile",1888,31.1,3000
"chl","Chile",1889,31.08,3100
"chl","Chile",1890,31.06,3330
"chl","Chile",1891,31.03,3480
"chl","Chile",1892,31.01,3440
"chl","Chile",1893,30.99,3530
"chl","Chile",1894,30.96,3410
"chl","Chile",1895,30.94,3780
"chl","Chile",1896,30.92,3870
"chl","Chile",1897,30.89,3670
"chl","Chile",1898,30.87,4130
"chl","Chile",1899,30.85,3970
"chl","Chile",1900,30.82,3880
"chl","Chile",1901,30.8,3910
"chl","Chile",1902,30.77,4130
"chl","Chile",1903,30.46,3870
"chl","Chile",1904,30.15,4170
"chl","Chile",1905,29.84,3970
"chl","Chile",1906,29.53,4200
"chl","Chile",1907,29.22,4360
"chl","Chile",1908,29.47,4600
"chl","Chile",1909,29.71,4630
"chl","Chile",1910,29.96,5130
"chl","Chile",1911,30.2,5130
"chl","Chile",1912,30.44,5500
"chl","Chile",1913,30.48,5540
"chl","Chile",1914,30.51,4660
"chl","Chile",1915,30.54,4360
"chl","Chile",1916,30.58,5270
"chl","Chile",1917,30.61,5290
"chl","Chile",1918,26.85,5270
"chl","Chile",1919,30.34,4410
"chl","Chile",1920,30.2,4860
"chl","Chile",1921,30.06,4270
"chl","Chile",1922,29.92,4370
"chl","Chile",1923,30.92,5170
"chl","Chile",1924,31.92,5470
"chl","Chile",1925,32.92,5610
"chl","Chile",1926,33.91,5380
"chl","Chile",1927,34.9,5200
"chl","Chile",1928,35.2,6420
"chl","Chile",1929,35.49,6500
"chl","Chile",1930,35.78,5580
"chl","Chile",1931,36.07,4470
"chl","Chile",1932,36.36,3380
"chl","Chile",1933,36.41,4140
"chl","Chile",1934,36.46,4890
"chl","Chile",1935,36.5,5160
"chl","Chile",1936,36.55,5250
"chl","Chile",1937,36.6,5820
"chl","Chile",1938,37.48,5800
"chl","Chile",1939,38.37,5840
"chl","Chile",1940,39.25,5930
"chl","Chile",1941,40.13,5810
"chl","Chile",1942,41,5870
"chl","Chile",1943,41.69,5910
"chl","Chile",1944,42.37,5890
"chl","Chile",1945,43.05,6260
"chl","Chile",1946,43.73,6650
"chl","Chile",1947,44.42,5810
"chl","Chile",1948,46.37,6630
"chl","Chile",1949,48.31,6360
"chl","Chile",1950,50.26,6530
"chl","Chile",1951,50.94,6640
"chl","Chile",1952,53.55,6880
"chl","Chile",1953,55.31,7240
"chl","Chile",1954,54.61,6810
"chl","Chile",1955,54.83,6920
"chl","Chile",1956,56.07,6830
"chl","Chile",1957,55.52,7280
"chl","Chile",1958,55.77,7460
"chl","Chile",1959,56.07,6920
"chl","Chile",1960,54.2,7340
"chl","Chile",1961,57.45,7480
"chl","Chile",1962,56.75,7620
"chl","Chile",1963,57.14,7880
"chl","Chile",1964,57.63,7850
"chl","Chile",1965,58.7,7720
"chl","Chile",1966,59.23,8380
"chl","Chile",1967,60.17,8450
"chl","Chile",1968,61,8560
"chl","Chile",1969,61.49,8690
"chl","Chile",1970,61.99,8680
"chl","Chile",1971,62.56,9270
"chl","Chile",1972,62.28,8990
"chl","Chile",1973,63.18,8330
"chl","Chile",1974,64.94,8250
"chl","Chile",1975,66.15,7060
"chl","Chile",1976,66.17,7180
"chl","Chile",1977,67.2,7750
"chl","Chile",1978,68.15,8240
"chl","Chile",1979,68.6,8780
"chl","Chile",1980,69.44,9320
"chl","Chile",1981,70.53,9710
"chl","Chile",1982,71.04,8230
"chl","Chile",1983,70.93,7850
"chl","Chile",1984,71.29,8170
"chl","Chile",1985,71.95,8180
"chl","Chile",1986,72.61,8460
"chl","Chile",1987,73.2,8840
"chl","Chile",1988,73.19,9300
"chl","Chile",1989,73.16,10100
"chl","Chile",1990,73.43,10300
"chl","Chile",1991,74.15,10800
"chl","Chile",1992,74.74,11800
"chl","Chile",1993,74.95,12400
"chl","Chile",1994,75.23,12800
"chl","Chile",1995,75.28,13700
"chl","Chile",1996,75.49,14400
"chl","Chile",1997,75.96,15200
"chl","Chile",1998,76.2,15500
"chl","Chile",1999,76.45,15200
"chl","Chile",2000,76.93,15700
"chl","Chile",2001,76.99,16000
"chl","Chile",2002,77.37,16300
"chl","Chile",2003,77.44,16800
"chl","Chile",2004,77.56,17800
"chl","Chile",2005,77.89,18600
"chl","Chile",2006,78.2,19500
"chl","Chile",2007,78.38,20300
"chl","Chile",2008,78.72,20800
"chl","Chile",2009,78.63,20400
"chl","Chile",2010,78.61,21300
"chl","Chile",2011,78.96,22400
"chl","Chile",2012,79.17,23600
"chl","Chile",2013,79.31,24100
"chl","Chile",2014,79.49,24300
"chl","Chile",2015,79.63,24600
"chl","Chile",2016,79.97,24700
"chl","Chile",2017,79.98,24700
"chl","Chile",2018,80.07,25200
"chl","Chile",2019,80.16,24900
"chl","Chile",2020,79.21,23100
"chl","Chile",2021,78.78,25400
"chl","Chile",2022,79.35,25800
"chl","Chile",2023,80.99,25800
"chl","Chile",2024,81.19,26200
"chl","Chile",2025,81.39,26700
"chl","Chile",2026,81.59,27100
"chl","Chile",2027,81.79,27700
"chl","Chile",2028,81.98,28300
"chl","Chile",2029,82.17,29000
"chl","Chile",2030,82.36,28800
"chl","Chile",2031,82.55,29400
"chl","Chile",2032,82.74,29900
"chl","Chile",2033,82.93,30500
"chl","Chile",2034,83.1,31100
"chl","Chile",2035,83.28,31600
"chl","Chile",2036,83.44,32200
"chl","Chile",2037,83.61,32800
"chl","Chile",2038,83.78,33400
"chl","Chile",2039,83.94,34000
"chl","Chile",2040,84.09,34600
"chl","Chile",2041,84.24,35200
"chl","Chile",2042,84.39,35800
"chl","Chile",2043,84.54,36400
"chl","Chile",2044,84.69,37000
"chl","Chile",2045,84.83,37600
"chl","Chile",2046,84.98,38200
"chl","Chile",2047,85.12,38800
"chl","Chile",2048,85.26,39400
"chl","Chile",2049,85.39,40000
"chl","Chile",2050,85.53,40700
"chl","Chile",2051,85.67,41300
"chl","Chile",2052,85.8,41900
"chl","Chile",2053,85.93,42500
"chl","Chile",2054,86.06,43200
"chl","Chile",2055,86.21,43800
"chl","Chile",2056,86.33,44400
"chl","Chile",2057,86.46,45000
"chl","Chile",2058,86.59,45600
"chl","Chile",2059,86.73,46300
"chl","Chile",2060,86.85,46900
"chl","Chile",2061,86.98,47500
"chl","Chile",2062,87.11,48100
"chl","Chile",2063,87.24,48800
"chl","Chile",2064,87.37,49400
"chl","Chile",2065,87.49,50000
"chl","Chile",2066,87.61,50600
"chl","Chile",2067,87.74,51200
"chl","Chile",2068,87.86,51800
"chl","Chile",2069,87.98,52400
"chl","Chile",2070,88.12,53000
"chl","Chile",2071,88.24,53600
"chl","Chile",2072,88.36,54200
"chl","Chile",2073,88.48,54800
"chl","Chile",2074,88.6,55400
"chl","Chile",2075,88.73,56000
"chl","Chile",2076,88.85,56600
"chl","Chile",2077,88.96,57200
"chl","Chile",2078,89.08,57800
"chl","Chile",2079,89.2,58300
"chl","Chile",2080,89.32,58900
"chl","Chile",2081,89.44,59500
"chl","Chile",2082,89.56,60000
"chl","Chile",2083,89.69,60600
"chl","Chile",2084,89.8,61100
"chl","Chile",2085,89.93,61700
"chl","Chile",2086,90.04,62200
"chl","Chile",2087,90.16,62700
"chl","Chile",2088,90.28,63300
"chl","Chile",2089,90.39,63800
"chl","Chile",2090,90.51,64300
"chl","Chile",2091,90.63,64800
"chl","Chile",2092,90.74,65400
"chl","Chile",2093,90.86,65900
"chl","Chile",2094,90.98,66400
"chl","Chile",2095,91.09,66900
"chl","Chile",2096,91.21,67300
"chl","Chile",2097,91.32,67800
"chl","Chile",2098,91.44,68300
"chl","Chile",2099,91.56,68800
"chl","Chile",2100,91.67,69200
"col","Colombia",1800,32,1080
"col","Colombia",1801,32,1070
"col","Colombia",1802,32,1070
"col","Colombia",1803,32,1060
"col","Colombia",1804,32,1060
"col","Colombia",1805,32,1050
"col","Colombia",1806,32,1050
"col","Colombia",1807,32,1040
"col","Colombia",1808,32,1030
"col","Colombia",1809,32,1030
"col","Colombia",1810,32,1020
"col","Colombia",1811,32,1020
"col","Colombia",1812,32,1010
"col","Colombia",1813,32,1010
"col","Colombia",1814,32,1000
"col","Colombia",1815,32,998
"col","Colombia",1816,32,993
"col","Colombia",1817,32,988
"col","Colombia",1818,32,983
"col","Colombia",1819,32,978
"col","Colombia",1820,32,973
"col","Colombia",1821,32,970
"col","Colombia",1822,32,968
"col","Colombia",1823,32,965
"col","Colombia",1824,32,963
"col","Colombia",1825,32,960
"col","Colombia",1826,32,957
"col","Colombia",1827,32,955
"col","Colombia",1828,32,952
"col","Colombia",1829,32,950
"col","Colombia",1830,32,947
"col","Colombia",1831,32,945
"col","Colombia",1832,32,942
"col","Colombia",1833,32,939
"col","Colombia",1834,32,937
"col","Colombia",1835,32,934
"col","Colombia",1836,32,932
"col","Colombia",1837,32,929
"col","Colombia",1838,32,927
"col","Colombia",1839,32,924
"col","Colombia",1840,32,922
"col","Colombia",1841,32,919
"col","Colombia",1842,32,917
"col","Colombia",1843,32,914
"col","Colombia",1844,32,912
"col","Colombia",1845,32,910
"col","Colombia",1846,32,907
"col","Colombia",1847,32,905
"col","Colombia",1848,32,902
"col","Colombia",1849,32,900
"col","Colombia",1850,32,897
"col","Colombia",1851,32.03,911
"col","Colombia",1852,32.07,925
"col","Colombia",1853,32.1,939
"col","Colombia",1854,32.13,954
"col","Colombia",1855,32.17,968
"col","Colombia",1856,32.2,983
"col","Colombia",1857,32.23,998
"col","Colombia",1858,32.26,1010
"col","Colombia",1859,32.3,1030
"col","Colombia",1860,32.33,1050
"col","Colombia",1861,32.36,1060
"col","Colombia",1862,32.4,1080
"col","Colombia",1863,32.43,1100
"col","Colombia",1864,32.46,1120
"col","Colombia",1865,32.5,1140
"col","Colombia",1866,32.53,1150
"col","Colombia",1867,32.56,1170
"col","Colombia",1868,32.59,1190
"col","Colombia",1869,32.63,1210
"col","Colombia",1870,32.66,1230
"col","Colombia",1871,32.69,1240
"col","Colombia",1872,32.73,1250
"col","Colombia",1873,32.76,1250
"col","Colombia",1874,32.79,1260
"col","Colombia",1875,32.83,1260
"col","Colombia",1876,32.86,1270
"col","Colombia",1877,32.89,1280
"col","Colombia",1878,32.92,1280
"col","Colombia",1879,32.96,1290
"col","Colombia",1880,32.99,1300
"col","Colombia",1881,33.02,1300
"col","Colombia",1882,33.06,1310
"col","Colombia",1883,33.09,1320
"col","Colombia",1884,33.12,1320
"col","Colombia",1885,33.16,1330
"col","Colombia",1886,33.19,1340
"col","Colombia",1887,33.22,1330
"col","Colombia",1888,33.25,1320
"col","Colombia",1889,33.29,1320
"col","Colombia",1890,33.32,1310
"col","Colombia",1891,33.35,1300
"col","Colombia",1892,33.39,1300
"col","Colombia",1893,33.42,1290
"col","Colombia",1894,33.45,1280
"col","Colombia",1895,33.49,1280
"col","Colombia",1896,33.52,1270
"col","Colombia",1897,33.55,1260
"col","Colombia",1898,33.58,1260
"col","Colombia",1899,33.62,1250
"col","Colombia",1900,33.65,1250
"col","Colombia",1901,33.68,1240
"col","Colombia",1902,33.72,1230
"col","Colombia",1903,33.75,1230
"col","Colombia",1904,33.78,1220
"col","Colombia",1905,33.82,1220
"col","Colombia",1906,33.85,1220
"col","Colombia",1907,33.88,1280
"col","Colombia",1908,33.91,1330
"col","Colombia",1909,33.95,1370
"col","Colombia",1910,33.98,1420
"col","Colombia",1911,34.01,1460
"col","Colombia",1912,34.05,1510
"col","Colombia",1913,34.08,1540
"col","Colombia",1914,34.11,1570
"col","Colombia",1915,34.15,1610
"col","Colombia",1916,34.18,1660
"col","Colombia",1917,34.21,1700
"col","Colombia",1918,30.26,1760
"col","Colombia",1919,34.28,1860
"col","Colombia",1920,34.31,1950
"col","Colombia",1921,34.34,2020
"col","Colombia",1922,34.38,2120
"col","Colombia",1923,34.41,2210
"col","Colombia",1924,34.44,2290
"col","Colombia",1925,34.48,2290
"col","Colombia",1926,34.51,2440
"col","Colombia",1927,34.54,2600
"col","Colombia",1928,34.57,2720
"col","Colombia",1929,34.61,2750
"col","Colombia",1930,34.64,2690
"col","Colombia",1931,35.3,2640
"col","Colombia",1932,35.95,2760
"col","Colombia",1933,36.62,2880
"col","Colombia",1934,37.27,2780
"col","Colombia",1935,37.94,3060
"col","Colombia",1936,38.6,3180
"col","Colombia",1937,39.26,3190
"col","Colombia",1938,39.92,3360
"col","Colombia",1939,40.92,3480
"col","Colombia",1940,41.91,3460
"col","Colombia",1941,42.98,3420
"col","Colombia",1942,44.05,3340
"col","Colombia",1943,45.12,3260
"col","Colombia",1944,46.19,3390
"col","Colombia",1945,47.5,3460
"col","Colombia",1946,48.82,3670
"col","Colombia",1947,50.13,3710
"col","Colombia",1948,51.44,3730
"col","Colombia",1949,52.77,3830
"col","Colombia",1950,54.09,3910
"col","Colombia",1951,54.62,3900
"col","Colombia",1952,55.92,4010
"col","Colombia",1953,56.41,4140
"col","Colombia",1954,57.51,4290
"col","Colombia",1955,57.49,4320
"col","Colombia",1956,57.24,4340
"col","Colombia",1957,57.94,4320
"col","Colombia",1958,58.45,4270
"col","Colombia",1959,58.77,4420
"col","Colombia",1960,59.26,4480
"col","Colombia",1961,59.54,4560
"col","Colombia",1962,60.15,4650
"col","Colombia",1963,60.89,4640
"col","Colombia",1964,61.45,4810
"col","Colombia",1965,61.58,4780
"col","Colombia",1966,62.11,4890
"col","Colombia",1967,62.38,4940
"col","Colombia",1968,63.13,5110
"col","Colombia",1969,64.4,5290
"col","Colombia",1970,65.93,5500
"col","Colombia",1971,65.86,5670
"col","Colombia",1972,65.14,5960
"col","Colombia",1973,64.93,6210
"col","Colombia",1974,65.29,6420
"col","Colombia",1975,66.27,6420
"col","Colombia",1976,66.76,6570
"col","Colombia",1977,67.79,6700
"col","Colombia",1978,68.15,7120
"col","Colombia",1979,68.45,7340
"col","Colombia",1980,68.92,7460
"col","Colombia",1981,69.18,7460
"col","Colombia",1982,69.61,7360
"col","Colombia",1983,69.77,7310
"col","Colombia",1984,70.24,7390
"col","Colombia",1985,67.21,7590
"col","Colombia",1986,70.22,7870
"col","Colombia",1987,70.22,8120
"col","Colombia",1988,70.61,8270
"col","Colombia",1989,70.85,8370
"col","Colombia",1990,71.45,8550
"col","Colombia",1991,70.99,8540
"col","Colombia",1992,71.13,8720
"col","Colombia",1993,71.68,9010
"col","Colombia",1994,72.06,9330
"col","Colombia",1995,72.55,9630
"col","Colombia",1996,72.76,9650
"col","Colombia",1997,73.55,9800
"col","Colombia",1998,74.03,9680
"col","Colombia",1999,74.09,9120
"col","Colombia",2000,74.23,9230
"col","Colombia",2001,74.37,9230
"col","Colombia",2002,73.37,9310
"col","Colombia",2003,75.15,9530
"col","Colombia",2004,75.62,9890
"col","Colombia",2005,76.52,10200
"col","Colombia",2006,76.72,10700
"col","Colombia",2007,77.33,11300
"col","Colombia",2008,77.57,11500
"col","Colombia",2009,77.5,11500
"col","Colombia",2010,77.89,11900
"col","Colombia",2011,78.65,12600
"col","Colombia",2012,78.98,13000
"col","Colombia",2013,79.31,13500
"col","Colombia",2014,79.67,14000
"col","Colombia",2015,79.69,14200
"col","Colombia",2016,79.85,14400
"col","Colombia",2017,79.97,14400
"col","Colombia",2018,80.08,14400
"col","Colombia",2019,80.19,14600
"col","Colombia",2020,78.12,13400
"col","Colombia",2021,76.09,14700
"col","Colombia",2022,76.96,15600
"col","Colombia",2023,80.99,15700
"col","Colombia",2024,81.18,15700
"col","Colombia",2025,81.37,15900
"col","Colombia",2026,81.56,16200
"col","Colombia",2027,81.75,16600
"col","Colombia",2028,81.95,17000
"col","Colombia",2029,82.14,17400
"col","Colombia",2030,82.32,17400
"col","Colombia",2031,82.52,17800
"col","Colombia",2032,82.7,18200
"col","Colombia",2033,82.88,18600
"col","Colombia",2034,83.07,19100
"col","Colombia",2035,83.26,19500
"col","Colombia",2036,83.45,19900
"col","Colombia",2037,83.63,20400
"col","Colombia",2038,83.81,20800
"col","Colombia",2039,84,21300
"col","Colombia",2040,84.18,21700
"col","Colombia",2041,84.37,22200
"col","Colombia",2042,84.55,22700
"col","Colombia",2043,84.73,23200
"col","Colombia",2044,84.91,23600
"col","Colombia",2045,85.09,24100
"col","Colombia",2046,85.28,24600
"col","Colombia",2047,85.45,25200
"col","Colombia",2048,85.63,25700
"col","Colombia",2049,85.81,26200
"col","Colombia",2050,85.98,26700
"col","Colombia",2051,86.15,27300
"col","Colombia",2052,86.31,27800
"col","Colombia",2053,86.48,28300
"col","Colombia",2054,86.65,28900
"col","Colombia",2055,86.81,29400
"col","Colombia",2056,86.97,30000
"col","Colombia",2057,87.12,30600
"col","Colombia",2058,87.28,31100
"col","Colombia",2059,87.43,31700
"col","Colombia",2060,87.58,32300
"col","Colombia",2061,87.73,32900
"col","Colombia",2062,87.88,33500
"col","Colombia",2063,88.01,34000
"col","Colombia",2064,88.15,34600
"col","Colombia",2065,88.29,35200
"col","Colombia",2066,88.44,35800
"col","Colombia",2067,88.58,36400
"col","Colombia",2068,88.72,37100
"col","Colombia",2069,88.85,37700
"col","Colombia",2070,88.99,38300
"col","Colombia",2071,89.12,38900
"col","Colombia",2072,89.25,39500
"col","Colombia",2073,89.38,40100
"col","Colombia",2074,89.52,40800
"col","Colombia",2075,89.64,41400
"col","Colombia",2076,89.78,42000
"col","Colombia",2077,89.91,42600
"col","Colombia",2078,90.04,43200
"col","Colombia",2079,90.17,43900
"col","Colombia",2080,90.28,44500
"col","Colombia",2081,90.42,45100
"col","Colombia",2082,90.55,45700
"col","Colombia",2083,90.68,46400
"col","Colombia",2084,90.81,47000
"col","Colombia",2085,90.93,47600
"col","Colombia",2086,91.05,48200
"col","Colombia",2087,91.18,48900
"col","Colombia",2088,91.3,49500
"col","Colombia",2089,91.43,50100
"col","Colombia",2090,91.55,50700
"col","Colombia",2091,91.68,51300
"col","Colombia",2092,91.8,51900
"col","Colombia",2093,91.92,52600
"col","Colombia",2094,92.05,53200
"col","Colombia",2095,92.17,53800
"col","Colombia",2096,92.29,54400
"col","Colombia",2097,92.42,55000
"col","Colombia",2098,92.55,55600
"col","Colombia",2099,92.67,56100
"col","Colombia",2100,92.79,56700
"ecu","Ecuador",1800,32.9,524
"ecu","Ecuador",1801,32.9,524
"ecu","Ecuador",1802,32.9,524
"ecu","Ecuador",1803,32.9,524
"ecu","Ecuador",1804,32.9,524
"ecu","Ecuador",1805,32.9,524
"ecu","Ecuador",1806,32.9,524
"ecu","Ecuador",1807,32.9,525
